invoice_reuse,bank_count,drawdown_30d,revenue_loan_ratio,industry_risk,punished_before,registered_capital,label,high_invoice_reuse,multi_bank,frequent_drawdown
1,3,5,4.643320710618752,1,0,48.30769371788217,1,0,0,1
3,3,1,0.845327811853653,0,0,2097.0025205962324,1,1,0,0
1,2,2,3.2430236985716445,0,0,289.9795576605238,0,0,0,0
0,3,0,3.5678117842952486,0,0,43.79344058838953,0,0,0,0
1,3,2,2.7749377554338275,2,0,66.20873683959903,0,0,0,0
0,3,2,3.624043454704117,2,0,177.52896704901124,0,0,0,0
0,4,4,1.2773959070538514,2,0,40.67348858561785,0,0,0,0
0,3,2,4.336845047471929,1,0,32.972665726610494,0,0,0,0
3,8,2,1.1301156026144852,1,0,199.0922093513649,1,1,1,0
0,3,2,2.3036559994208736,0,0,405.8559686466767,0,0,0,0
1,2,0,0.8386592058869261,2,0,370.6365609941784,1,0,0,0
0,4,5,2.953449854678301,1,0,139.80693430611603,0,0,0,1
0,0,1,3.513856133415376,1,0,112.78581666550944,0,0,0,0
0,4,6,4.735497357928807,1,0,156.28326921074947,0,0,0,1
0,2,3,3.827012881532004,2,0,400.265084458056,0,0,0,0
1,1,3,2.93496312404368,0,0,42.234270369690606,0,0,0,0
0,2,2,4.696776577266502,0,0,68.20939812676782,0,0,0,0
1,1,1,2.6529657711839443,1,0,101.7210259585554,0,0,0,0
1,1,5,3.025425438944912,2,0,116.4847839169922,1,0,0,1
2,4,0,3.182443374515431,1,1,140.54519124128197,1,1,0,0
0,3,2,2.3449087664895507,0,0,144.76291186823752,0,0,0,0
0,2,3,4.273172107546209,0,0,291.20419171068903,0,0,0,0
0,3,1,1.333291724802766,1,0,25.46191427428373,0,0,0,0
3,3,2,2.996789856672236,1,0,29.92098122501166,1,1,0,0
2,3,1,3.750049652842373,1,0,76.31012516635245,1,1,0,0
0,5,2,4.567892773444598,0,0,351.98527978114384,0,0,0,0
2,4,1,4.4776327839542525,2,0,77.32754423333782,1,1,0,0
0,1,1,2.7893313024356385,1,0,142.43955876659408,0,0,0,0
1,2,4,3.3942265302350374,1,0,168.7031097533785,0,0,0,0
0,3,3,2.2740698125818546,0,0,203.58767662464115,0,0,0,0
1,3,3,2.606799932960901,0,0,709.5103698436752,0,0,0,0
0,5,1,4.578196066578723,2,1,297.27099930421264,0,0,0,0
2,2,1,4.688167969366133,0,0,402.4066491518538,1,1,0,0
1,3,3,4.529363261301588,1,0,130.73908582920257,0,0,0,0
1,4,5,1.122668878161372,0,0,647.7493753022342,0,0,0,1
0,2,1,4.325378095987863,1,0,159.43043171278296,0,0,0,0
0,2,5,4.767636789596661,0,0,21.00330495543702,0,0,0,1
0,1,1,2.125623625581221,0,0,1734.3477113726217,0,0,0,0
0,3,2,2.833908302397512,2,0,155.4280000477236,0,0,0,0
0,4,2,4.005928651158481,1,0,252.08655521543463,0,0,0,0
2,6,1,3.0293516190454195,0,0,50.97781497607198,1,1,1,0
0,2,2,4.970675847678122,0,0,1335.578017588537,0,0,0,0
0,5,2,2.550710143205728,2,1,67.13772357414673,0,0,0,0
0,4,2,3.7127422004332,0,0,100.96290679272516,0,0,0,0
0,7,2,4.066660130884449,1,0,32.165853291665655,0,0,1,0
1,4,3,2.7234518709129776,0,0,213.7009688544538,0,0,0,0
0,3,0,4.356427125701191,2,0,111.99840394803262,0,0,0,0
2,2,4,2.957695660432384,1,0,31.70282556830938,1,1,0,0
0,5,1,2.352428585607341,1,0,138.71605474543102,0,0,0,0
3,6,0,0.9852065323337617,0,0,163.17038468565494,1,1,1,0
2,2,1,2.2703610935769087,2,0,115.87638680875692,1,1,0,0
0,2,0,3.8027140462997786,0,0,24.02541010271842,0,0,0,0
2,2,1,4.645788852560483,2,0,198.5013313643134,1,1,0,0
0,1,1,1.6325573173713963,0,0,41.777574625451706,0,0,0,0
2,4,2,2.0985598279872617,1,0,361.1224205877597,1,1,0,0
0,5,2,1.1928244734699178,0,0,85.16486898832166,0,0,0,0
2,5,0,3.60825302403036,1,0,375.2599142741364,1,1,0,0
2,5,2,4.820847935044664,0,0,150.51802730932766,1,1,0,0
2,3,2,3.38428498931679,0,0,158.44298625475716,1,1,0,0
1,5,3,3.2768443850280184,0,0,531.815906760747,0,0,0,0
0,3,5,2.9907046872519527,0,0,65.67605343996806,0,0,0,1
0,0,2,0.8980508330849144,0,0,49.61166893710151,0,0,0,0
0,2,1,3.7827672189322255,0,0,258.70844678281856,0,0,0,0
0,2,2,3.2092229459720785,2,0,39.88303944041956,0,0,0,0
1,3,0,3.476645459853292,0,0,66.76782329555377,0,0,0,0
0,3,5,4.5446499186233975,1,0,30.595054754790024,0,0,0,1
3,4,1,4.0278235417745805,0,0,469.5724323333052,1,1,0,0
1,4,1,4.014118634695367,1,0,54.45229102869594,0,0,0,0
2,3,1,4.672326959957064,0,0,77.14761187627015,1,1,0,0
0,2,2,4.954707281583498,2,0,40.85166206691271,0,0,0,0
2,2,1,3.1157722938247683,2,0,100.94529069940668,1,1,0,0
2,4,3,0.989967272140246,0,0,128.64486654717538,1,1,0,0
0,3,4,2.566084584989464,1,1,338.9921858202352,0,0,0,0
1,0,2,4.0442051590774,0,0,39.568908780191,0,0,0,0
1,4,2,0.6247639614283214,1,0,81.37581103212523,1,0,0,0
0,3,2,0.7559934726026708,0,0,615.6868461016935,0,0,0,0
0,2,2,0.802210020722696,0,0,420.3382754931318,0,0,0,0
0,1,1,3.789660912477399,0,0,75.35382781545407,0,0,0,0
0,3,2,2.755249828534274,1,1,141.2493636207193,0,0,0,0
0,3,2,2.160040745842671,0,0,1062.1338602672188,0,0,0,0
0,2,2,0.975276703677812,1,0,44.97099516000573,0,0,0,0
0,1,5,3.795081125926501,1,0,21.730982174334564,0,0,0,1
0,3,2,1.9445891474790489,0,0,86.82596019878756,0,0,0,0
3,5,3,1.6939583152910025,1,0,136.5406142156425,1,1,0,0
0,4,0,3.4354364069909797,2,0,66.54008477245068,0,0,0,0
3,3,2,3.015549016685788,2,0,394.22031707826005,1,1,0,0
0,4,2,2.1308478881598574,1,0,183.21415050986957,0,0,0,0
0,6,1,3.3866936186251464,1,0,81.0910203682991,0,0,1,0
0,4,2,1.7204968417285318,1,0,86.57516633985907,0,0,0,0
0,2,1,4.076736177219471,0,0,70.36191288458996,0,0,0,0
0,2,2,1.5319352763844427,0,0,340.2681152070515,0,0,0,0
1,2,4,1.2147696292190704,0,0,92.52380980729856,0,0,0,0
0,2,3,4.020977342744937,0,0,45.01922049692102,0,0,0,0
1,2,1,3.6855141381406993,0,0,388.3478196726559,0,0,0,0
1,2,3,1.321875390658093,2,0,112.5725065560233,0,0,0,0
0,2,3,1.023105887104721,0,1,38.09565169486613,0,0,0,0
0,1,4,4.272795898190115,1,1,822.8893297342448,0,0,0,0
1,2,3,3.994693169885096,1,0,273.2936714555718,0,0,0,0
0,1,1,1.9726581816484887,0,1,155.43833011647732,0,0,0,0
0,4,2,3.46188833696015,0,0,120.07949051797524,0,0,0,0
3,1,2,1.0587208394651486,1,0,112.13015476020936,1,1,0,0
0,4,2,2.7817144657145514,1,0,109.86598891221436,0,0,0,0
1,2,3,0.5842863142718895,2,0,112.89141827030916,1,0,0,0
3,1,2,2.2622084641469997,0,0,82.29371233961155,1,1,0,0
0,4,0,0.8367926966213228,2,0,133.84069145106724,0,0,0,0
0,4,1,2.6381623107059715,0,0,80.6825087355653,0,0,0,0
0,4,1,2.3975674108380245,1,0,185.57410425676463,0,0,0,0
0,2,1,2.499732619871252,1,0,144.96943437867304,0,0,0,0
0,2,1,0.7039908592159734,0,0,73.66483588236785,0,0,0,0
1,2,3,2.127273535768245,0,1,136.0713377800434,0,0,0,0
0,2,0,3.904177320949624,0,0,255.42766601934952,0,0,0,0
0,2,2,2.1601146800912905,0,0,15.5426227005739,0,0,0,0
3,5,1,3.718273786743113,1,0,264.5944583037412,1,1,0,0
2,1,2,2.1626542563518,0,0,43.53737341714032,1,1,0,0
1,1,1,2.404577486705839,1,0,93.79546657565172,0,0,0,0
0,5,1,3.0375145077316974,0,0,8.761066955395043,0,0,0,0
1,3,1,4.778068715631871,1,0,261.29805019676303,0,0,0,0
0,2,2,0.9898720099099484,1,0,70.7932735269699,0,0,0,0
0,4,2,0.6481119589752815,1,0,90.03420538666022,0,0,0,0
0,2,2,3.2358073271452032,1,0,162.49709636940406,0,0,0,0
2,3,2,4.770936900177919,0,0,20.680664547309853,1,1,0,0
0,3,1,4.953754096496217,2,0,157.91521336261818,0,0,0,0
0,4,1,2.678739113264008,0,0,283.7934098549644,0,0,0,0
0,4,2,2.606367294882943,0,0,176.65547067975848,0,0,0,0
0,2,2,3.402336968353383,0,0,100.09797575379342,0,0,0,0
2,2,3,3.0003564074223643,1,0,154.64824121762922,1,1,0,0
1,1,2,3.353396259263532,1,0,137.62156402981876,0,0,0,0
1,6,1,4.432997414920524,1,1,316.8839885275716,1,0,1,0
0,4,2,3.858377762694242,0,0,520.6146937795204,0,0,0,0
0,3,2,2.73594826259058,0,0,98.41237648424612,0,0,0,0
0,2,2,2.578390065500763,2,0,187.07840934835912,0,0,0,0
0,2,2,3.378207868309022,1,0,76.12807375440296,0,0,0,0
0,2,2,2.5506782798913386,0,0,225.13671043917304,0,0,0,0
1,5,1,2.5600070806953794,1,0,235.12664682525855,0,0,0,0
0,1,0,0.5733765580392717,0,0,125.61303715102125,0,0,0,0
0,3,1,1.2832886183328878,0,0,249.38976169040487,0,0,0,0
0,1,5,2.698311379980889,0,0,148.88777710759348,0,0,0,1
0,1,4,4.201940565726661,0,0,141.4484240405786,0,0,0,0
0,7,3,1.7542715302720586,0,1,61.53679487961666,0,0,1,0
3,6,2,2.8518954490901707,2,0,176.26046624126317,1,1,1,0
2,1,2,2.052329381416545,1,0,83.26967806047001,1,1,0,0
3,5,2,0.9716179529281506,0,0,354.13626357439483,1,1,0,0
0,3,2,4.812343173820853,1,0,63.86680454490166,0,0,0,0
0,2,0,4.3460324161263575,2,1,194.1905169991178,0,0,0,0
0,3,1,0.8532159101010788,0,0,114.3629163781649,0,0,0,0
0,3,1,3.7390426811072808,2,0,193.70213165861517,0,0,0,0
2,4,0,2.0641095696087506,1,1,140.00799634622126,1,1,0,0
0,6,4,4.976824131778066,0,0,65.49656835095094,0,0,1,0
0,3,2,1.8607933392304,0,0,443.0954738992946,0,0,0,0
0,3,0,1.5743230041316996,0,0,61.11951142314184,0,0,0,0
0,5,2,3.055507467374323,1,0,282.1882183214304,0,0,0,0
1,0,0,4.258067735044419,0,0,27.15660080369628,0,0,0,0
0,5,3,1.3663349231890909,1,0,111.1719372866141,0,0,0,0
0,2,2,3.6923124637369904,1,0,684.8406089148564,0,0,0,0
0,1,1,0.7763296241350476,0,0,112.67995398454194,0,0,0,0
0,4,1,4.635206343997238,2,0,163.4443917939291,0,0,0,0
1,4,3,0.8648371226628445,2,1,737.0168625242985,1,0,0,0
2,5,3,4.614041193548731,0,0,128.66047424906156,1,1,0,0
3,2,3,2.708632622537163,2,0,192.2902903762243,1,1,0,0
1,2,0,2.51641000758164,0,0,271.6837985005256,0,0,0,0
0,4,0,4.879881857751695,0,0,37.34904536443706,0,0,0,0
1,4,3,4.9567287996419855,0,0,91.3308062645226,0,0,0,0
0,3,3,3.425801566824554,1,0,168.9952600122836,0,0,0,0
0,1,1,1.0720368133567182,1,0,30.08846934232392,0,0,0,0
2,1,4,2.7777653854484115,0,1,583.9436831363652,1,1,0,0
0,1,0,2.881233954300481,0,0,316.2125291284314,0,0,0,0
2,1,1,2.815008926608894,0,0,272.4577510369527,1,1,0,0
0,4,3,3.062713273340044,2,0,555.5710193483535,0,0,0,0
1,3,2,0.584261212074758,2,0,305.8962464037677,1,0,0,0
1,4,2,3.7005227666172607,1,0,117.93216630555608,0,0,0,0
2,3,1,3.705774358788446,1,0,29.0133599143492,1,1,0,0
1,3,4,1.0196139883004958,1,0,75.09756226043466,0,0,0,0
1,3,2,3.0660774910061037,0,0,77.30531156860934,0,0,0,0
0,0,2,3.0576253209609856,0,0,275.55529331312783,0,0,0,0
0,6,1,3.5710268908568006,1,0,160.91792058912378,0,0,1,0
0,4,4,0.8842896146078649,1,0,31.01673314369544,0,0,0,0
1,1,5,3.319264882697434,0,0,352.5287189597852,0,0,0,1
0,6,2,1.763383778358535,2,0,560.7998068010846,0,0,1,0
1,1,2,2.7815134572327738,2,0,649.0689517770397,0,0,0,0
0,3,0,3.979955987168345,0,0,47.945853331470815,0,0,0,0
0,6,3,3.67540671363356,1,0,204.7050643376641,0,0,1,0
1,3,2,1.0350635795509702,2,0,54.25145091207627,0,0,0,0
0,1,5,3.160331542022329,0,0,1031.9285412947468,0,0,0,1
0,4,6,4.861024389233323,1,0,153.02136436451678,0,0,0,1
0,1,3,1.20546246800751,0,0,102.49495186568126,0,0,0,0
3,4,3,4.338081894764367,0,1,85.26679003368346,1,1,0,0
1,5,3,3.661466362491996,2,0,207.27266090533217,0,0,0,0
0,1,2,3.983014908093919,0,0,248.5426102820871,0,0,0,0
0,2,3,1.7688124721419043,0,1,28.558168195497323,0,0,0,0
0,5,2,1.795500182209291,0,0,599.9605439990653,0,0,0,0
1,9,0,4.577087550994197,0,0,237.67710802328187,0,0,1,0
1,5,2,2.119244144416514,0,0,595.1565106975457,0,0,0,0
0,4,2,0.7835692581176472,1,0,821.1507029458397,0,0,0,0
0,4,2,3.2026851661075253,0,1,134.36845768269825,0,0,0,0
0,4,2,1.061679510688292,1,0,349.6410504851831,0,0,0,0
1,3,1,4.084683086335587,1,0,83.44740646012944,0,0,0,0
1,2,2,3.3878589912547583,0,0,92.970520290842,0,0,0,0
0,2,5,4.436269273495437,1,0,715.0687079017326,0,0,0,1
0,7,1,4.0317676240218585,1,0,70.87347535691075,0,0,1,0
0,4,0,1.0045114175218828,0,1,180.63325333541803,0,0,0,0
3,3,2,2.2148180439549003,0,1,59.87405738299382,1,1,0,0
0,1,0,3.9855211246156426,1,0,77.045387261507,0,0,0,0
1,1,3,2.3780366296984656,2,0,89.55735111318846,0,0,0,0
1,2,2,4.875644681509902,0,0,630.8990262025029,0,0,0,0
0,2,3,3.8108320245205216,0,1,248.0842321840436,0,0,0,0
0,4,4,0.5697496251064447,0,0,344.4189597952337,0,0,0,0
0,3,1,4.459935612023764,0,0,24.36571940830526,0,0,0,0
1,4,1,0.9536215319085092,1,0,153.6455669822981,1,0,0,0
1,6,1,1.1323567588103862,0,0,101.2411545738707,0,0,1,0
1,2,2,3.80521580274973,0,0,242.8206400249525,0,0,0,0
0,5,1,4.392358517437161,0,0,1646.6955610927228,0,0,0,0
0,1,3,2.913573325548002,0,0,13.59146734825006,0,0,0,0
3,4,4,1.8007237982560065,0,0,221.28448633808145,1,1,0,0
1,2,2,2.08091995363929,0,0,1345.8561188322403,0,0,0,0
0,5,3,2.043001983182252,0,0,89.140355278082,0,0,0,0
3,2,1,1.970051467142805,2,0,172.4037403594449,1,1,0,0
1,4,1,1.593093523197424,2,0,291.94631376331944,0,0,0,0
0,2,4,3.239901925831549,0,0,17.186243387837635,0,0,0,0
1,6,3,4.551823933542803,1,0,193.67554899571076,1,0,1,0
2,2,1,1.8818708588750352,0,0,67.08330931926926,1,1,0,0
1,0,3,1.3401243385763544,0,0,1150.2893410070358,0,0,0,0
0,2,2,4.273599498671412,0,0,120.61803210568934,0,0,0,0
0,3,2,3.8380249890036646,0,0,72.94164685429125,0,0,0,0
2,2,4,4.688766642019597,1,0,346.0667311417083,1,1,0,0
0,4,2,1.2448388102220933,0,0,241.7762508984507,0,0,0,0
0,2,2,1.149130913524662,0,1,363.55645898565496,0,0,0,0
0,2,4,2.936432274372485,1,0,1002.6721251710884,0,0,0,0
0,4,4,3.264951446757929,1,0,82.66470013802513,0,0,0,0
1,1,2,2.660780488368153,0,0,828.0187786324689,0,0,0,0
2,1,1,3.1953498634574395,0,1,970.147416728941,1,1,0,0
0,4,1,1.311708959937821,0,0,68.82031976123692,0,0,0,0
0,3,2,2.6582618937383757,0,1,75.81955279796446,0,0,0,0
0,8,2,3.4614165242285053,0,0,155.5897167004076,0,0,1,0
2,1,2,2.4471790216191667,0,0,121.54963503225748,1,1,0,0
1,4,2,3.5575130111746907,1,0,819.795716763881,0,0,0,0
0,2,2,2.530360762492278,1,0,62.55682202881227,0,0,0,0
2,2,2,2.001198113790248,1,0,189.5511349723241,1,1,0,0
2,3,2,1.866222711891916,0,0,69.02809156422528,1,1,0,0
2,4,2,2.3490592654486457,0,0,165.4167661657266,1,1,0,0
2,3,6,0.6039033020699037,0,0,1263.5721106793717,1,1,0,1
0,4,2,3.508363123007512,1,0,918.774990412326,0,0,0,0
1,5,1,4.302975384411178,0,0,216.7023739693566,0,0,0,0
0,5,3,2.0958219249940333,2,0,278.5979437421996,0,0,0,0
2,2,1,0.7071491126377335,1,1,237.8143146097489,1,1,0,0
1,5,5,4.940490188235009,2,0,109.5076870188501,1,0,0,1
1,3,2,1.6866421495298014,1,0,1008.8318301769068,0,0,0,0
1,5,1,1.0697950476084783,2,0,555.3233881757924,0,0,0,0
0,3,2,2.163886285878626,1,0,187.61139268727104,0,0,0,0
0,6,1,3.823506682851005,2,0,119.48060553651491,0,0,1,0
3,1,0,1.8226246860075457,0,0,127.49053218161532,1,1,0,0
2,1,5,3.0861644176376952,0,0,208.25740193060787,1,1,0,1
0,4,3,2.37001997496714,1,0,143.30172718293383,0,0,0,0
0,3,1,1.029937965244783,2,0,463.8258160038142,0,0,0,0
0,7,4,1.986291556214496,0,0,239.6134191949312,0,0,1,0
1,2,0,3.7619172757133,0,0,57.18291794668141,0,0,0,0
2,0,2,3.2540175379915057,1,0,47.1524051446616,1,1,0,0
0,2,0,1.0390027094760246,1,0,399.734023818829,0,0,0,0
0,3,4,1.2349508437143886,0,0,46.69621445522367,0,0,0,0
2,2,4,3.3833001168835044,1,1,104.730451530961,1,1,0,0
1,3,2,4.16036936444391,2,0,95.6193526803848,0,0,0,0
0,3,2,2.072635231811762,2,0,43.01315421916862,0,0,0,0
0,1,3,3.1788983832955258,0,0,202.39234918817263,0,0,0,0
0,4,1,1.2678961493844738,0,0,131.12940465293283,0,0,0,0
0,4,4,1.9011935160739573,0,1,78.42825309603394,0,0,0,0
0,4,0,0.5912159255287367,0,1,1194.1464822720022,0,0,0,0
1,3,2,3.957241765097852,0,0,13.053644319524588,0,0,0,0
2,2,0,2.3045441889783507,1,0,62.59186003311672,1,1,0,0
1,2,0,4.172565081442793,0,0,83.36696889769661,0,0,0,0
1,2,6,3.687678482102268,2,0,38.15369972853895,1,0,0,1
0,0,2,4.229349195778147,2,1,1419.2838590979509,0,0,0,0
0,4,1,1.7854640131229724,0,0,1404.3880128726455,0,0,0,0
0,2,2,1.3329892869253035,2,0,74.85407192978674,0,0,0,0
0,4,4,4.873575571932517,1,0,527.8100457449582,0,0,0,0
1,2,1,3.727975041683913,1,0,269.4927974002858,0,0,0,0
3,7,5,4.253190205670016,0,1,777.5242963425815,1,1,1,1
0,5,1,0.5591001816947018,1,0,133.32573747796923,0,0,0,0
0,3,0,2.095077291331489,0,0,228.51652401336364,0,0,0,0
2,1,1,3.8426751075979926,1,0,603.3793010170951,1,1,0,0
0,4,1,0.8509227484549249,0,0,517.80303738212,0,0,0,0
0,1,0,3.0530296830602106,1,1,172.713608304053,0,0,0,0
1,2,4,2.4308274535475145,0,1,57.825194286052415,0,0,0,0
1,2,1,0.5792742821349828,0,1,69.17524632181774,1,0,0,0
0,4,2,1.5618900970375311,1,0,23.355104625492,0,0,0,0
0,5,4,1.781563950800214,1,0,326.1207351519324,0,0,0,0
1,2,2,1.0033697585584511,0,0,183.4906928949893,0,0,0,0
0,2,4,3.341916093841972,0,0,198.19745083155144,0,0,0,0
0,2,2,1.5907904431335007,2,0,144.72477171515405,0,0,0,0
1,3,4,1.7492877482872475,1,0,47.30662117411018,0,0,0,0
0,4,4,4.542073691900663,0,0,202.8804975067802,0,0,0,0
1,1,3,2.6020539171191275,1,0,271.8501672147157,0,0,0,0
0,4,3,2.2645766613617253,0,0,62.291500052284825,0,0,0,0
3,5,1,3.757419672416228,0,0,144.26495554088035,1,1,0,0
0,1,1,4.593262085973104,1,1,77.60651043212938,0,0,0,0
0,2,3,0.6126635130684972,2,0,119.63651706326527,0,0,0,0
0,3,2,2.517074809499284,1,0,47.684229024770005,0,0,0,0
0,1,3,3.2485161023507625,0,1,113.49994693730176,0,0,0,0
2,3,1,1.9335339415669528,2,0,755.5046334038774,1,1,0,0
3,4,2,3.975834749554588,0,0,89.84504793078578,1,1,0,0
0,4,2,4.8716468162162325,2,0,75.11965127713991,0,0,0,0
0,3,2,4.7454231481262745,0,0,79.9884685245903,0,0,0,0
1,5,1,1.6969214272097384,0,0,122.70518135395214,0,0,0,0
2,1,2,1.518522252968687,1,0,890.9794212754274,1,1,0,0
0,4,2,4.808707389595495,0,0,605.2847521276599,0,0,0,0
0,2,1,2.5638281934415965,1,0,128.58369000552278,0,0,0,0
0,1,2,1.4373397538811128,1,0,78.03680458697819,0,0,0,0
1,4,4,3.681486336336882,0,0,25.508705349433026,0,0,0,0
0,3,3,1.779891457567062,1,0,59.66125021532538,0,0,0,0
1,2,0,1.7026113878197355,0,0,20.60344337573276,0,0,0,0
0,2,4,4.456620693850031,0,0,311.1009077219136,0,0,0,0
1,1,2,1.2311561901960657,2,0,564.2831577714055,0,0,0,0
0,2,2,0.7897682590980637,2,0,101.97919773516776,0,0,0,0
0,4,2,1.7113389807725925,0,0,217.869160157686,0,0,0,0
0,4,3,3.2312543577719173,1,0,49.9494946600668,0,0,0,0
1,6,0,1.0538953403147175,0,0,21.32998909420374,0,0,1,0
0,1,1,2.622176025245572,1,0,156.91030031437677,0,0,0,0
0,4,1,3.323016996913939,2,0,217.74880759828017,0,0,0,0
0,0,1,4.3193164666692825,0,1,815.6405632693412,0,0,0,0
0,2,2,1.5344131604101443,2,1,1168.1579896074868,0,0,0,0
1,2,1,4.178058455222553,0,0,112.32898158972512,0,0,0,0
1,2,1,1.5570781750905736,0,0,369.48671180602514,0,0,0,0
2,1,1,3.5454494355783823,2,0,203.3828642423856,1,1,0,0
0,3,3,2.4380310716710483,1,0,148.75062860987006,0,0,0,0
2,5,0,1.0160655907040157,0,0,142.9539530802722,1,1,0,0
0,1,1,3.71418558269832,1,0,128.3871809684356,0,0,0,0
0,2,1,1.47993178347058,0,0,134.03160401861012,0,0,0,0
0,5,3,1.2948054171106615,0,0,777.9122391816761,0,0,0,0
0,2,4,2.1124531786522245,2,0,183.93424943344937,0,0,0,0
1,2,1,3.439806101417676,1,0,847.1363159152181,0,0,0,0
1,4,2,1.5529841545578251,2,0,60.44238321665972,0,0,0,0
1,2,4,1.3264769245184858,0,0,8.734385008768777,0,0,0,0
0,2,2,0.5447913157101395,1,0,93.4200089748614,0,0,0,0
0,3,0,2.622393936957756,2,1,64.32514413532977,0,0,0,0
0,4,0,2.4289050619183223,0,0,33.32878489548757,0,0,0,0
0,4,2,1.5524048463681932,0,1,544.9261082993811,0,0,0,0
0,4,4,0.7414347380436084,1,0,39.00181843872317,0,0,0,0
0,5,0,2.431651435681266,0,0,265.8110861519284,0,0,0,0
0,2,0,4.046922999822341,0,0,1112.3101217052438,0,0,0,0
0,0,0,3.718769590972296,2,0,46.99708532846747,0,0,0,0
1,3,2,4.373577004370766,2,0,117.80876362502268,0,0,0,0
3,3,1,0.5431220947092004,1,0,574.0452148294279,1,1,0,0
2,2,3,4.848886925620693,1,0,97.964068861038,1,1,0,0
1,3,1,2.0363551368235173,2,0,206.93184525098744,0,0,0,0
0,5,3,4.956790082413842,1,0,281.26410059818346,0,0,0,0
1,1,2,1.636787572707986,0,0,176.54835704576126,0,0,0,0
1,2,1,2.621913744102101,0,0,94.79216185196476,0,0,0,0
0,4,2,2.0926745445888666,0,0,67.97361322740464,0,0,0,0
0,2,2,2.100923217474362,0,0,49.66099469484686,0,0,0,0
2,0,1,4.290269444366971,0,0,269.48529228331245,1,1,0,0
0,5,3,3.858885228818024,0,0,76.86988207778914,0,0,0,0
0,0,1,4.964681458535217,0,0,490.7703126631843,0,0,0,0
0,2,1,3.260816072228806,0,0,727.1750577429068,0,0,0,0
0,3,1,2.584654719775262,1,0,46.67402986643737,0,0,0,0
0,2,0,0.90533238326101,0,0,310.5026748159675,0,0,0,0
0,6,2,4.984526387812355,1,0,1163.264662939601,0,0,1,0
0,5,2,2.981887938195273,0,0,63.09658181836184,0,0,0,0
0,3,1,3.6521486136056382,2,0,493.0654625177115,0,0,0,0
2,4,2,2.3303407423609013,2,0,260.3249590945008,1,1,0,0
0,5,0,2.9647206868065616,1,0,387.7979328320016,0,0,0,0
0,2,3,4.7415997935179925,1,0,69.65789238460383,0,0,0,0
0,2,2,1.2488874706922124,2,0,997.4329318107316,0,0,0,0
2,4,1,1.8156766294861455,0,0,75.96931739345747,1,1,0,0
0,4,3,1.1842687750011456,2,1,281.6440883474267,0,0,0,0
0,7,1,4.064971567121486,1,0,139.31874351129042,0,0,1,0
2,6,2,0.779203671898233,1,1,253.8270694665174,1,1,1,0
2,4,2,0.8673424243310224,0,0,55.51094495238342,1,1,0,0
0,3,0,1.8432235075431591,1,0,43.49457362113744,0,0,0,0
2,5,6,2.8138468141445507,1,0,197.75538923132063,1,1,0,1
0,2,2,2.32823660251814,1,0,102.7961040269484,0,0,0,0
0,6,0,0.7016733980186327,1,0,99.3560202987124,0,0,1,0
0,2,3,4.808712010419282,0,0,255.9080863819661,0,0,0,0
0,6,1,4.7879128416113765,0,0,33.29218580811604,0,0,1,0
1,3,1,1.7571034545834194,0,0,496.15227761485,0,0,0,0
0,2,2,3.7918652687086167,0,0,167.25387797008446,0,0,0,0
0,5,2,3.1035893512245067,0,0,318.24742477864686,0,0,0,0
1,3,1,1.5686451275253084,0,0,251.4761704329266,0,0,0,0
1,2,3,1.6797719828372697,0,0,265.73448349830744,0,0,0,0
0,2,0,2.710189284397027,0,1,44.770198517260525,0,0,0,0
1,1,4,2.386566236738121,0,0,475.6527613149281,0,0,0,0
0,4,0,1.8105319770406887,2,0,194.9833392623389,0,0,0,0
1,2,4,4.13380218337317,1,0,92.29650848014025,0,0,0,0
1,3,0,2.6665831293682323,1,1,130.93619306374362,1,0,0,0
3,2,0,3.4468162807510754,0,0,213.1798365524272,1,1,0,0
0,3,1,1.3517307507554397,1,0,177.7234737662971,0,0,0,0
0,2,2,2.90078448132419,1,0,269.6816234315825,0,0,0,0
0,0,2,1.9308922225097969,2,0,775.4086001826531,0,0,0,0
